order_id ,customer_id ,order_date ,amount
    2635 ,       1604 ,2023-11-15 , 62688.47
    2636 ,       1879 ,2023-04-14 ,158525.32
    2637 ,        802 ,2023-11-19 , 13455.88
    2638 ,       1173 ,2023-08-06 ,133294.82
    2639 ,        128 ,2023-01-06 , 27092.21
    2640 ,        518 ,2023-11-23 , 22399.09
    2641 ,        885 ,2023-08-27 , 93194.15
    2642 ,        538 ,2023-01-23 ,156187.09
    2643 ,        174 ,2023-01-10 , 13388.07
    2644 ,       1518 ,2023-10-22 ,110786.27
    2645 ,        295 ,2023-10-05 , 59840.34
    2646 ,       1209 ,2023-11-19 , 39209.29
    2647 ,       1944 ,2023-03-03 , 88975.83
    2648 ,        182 ,2023-04-29 , 26418.85
    2649 ,       1874 ,2023-07-22 ,103625.5
    2650 ,       1902 ,2023-12-30 ,  5646.18
    2651 ,       1872 ,2023-08-13 , 17820.83
    2652 ,       1522 ,2023-12-14 ,106781.39
    2653 ,        767 ,2023-05-12 ,118003.49
    2654 ,        672 ,2023-09-18 ,125197.51
    2655 ,        219 ,2023-06-19 , 72073.56
    2656 ,       1815 ,2023-07-23 , 39618.19
    2657 ,       1619 ,2023-03-16 , 13776.73
    2658 ,       1364 ,2023-10-30 ,113318.65
    2659 ,        323 ,2023-05-25 ,129379.78
    2660 ,       1525 ,2023-10-02 , 79989.95
    2661 ,        987 ,2023-03-24 , 12534.25
    2662 ,        528 ,2023-11-27 , 11412.88
    2663 ,        584 ,2023-05-06 , 57729.47
    2664 ,       1463 ,2023-07-30 , 90184.9
    2665 ,       1394 ,2023-12-20 ,134896.41
    2666 ,       1150 ,2023-01-24 ,106813.28
    2667 ,       1715 ,2023-05-10 ,166282.09
    2668 ,        921 ,2023-08-13 , 94294.98
    2669 ,        429 ,2023-10-25 , 76855.69
    2670 ,       1025 ,2023-06-15 , 37241.13
    2671 ,         35 ,2023-09-30 ,151306.94
    2672 ,        308 ,2023-09-22 , 53599.61
    2673 ,        767 ,2023-09-25 ,151438.56
    2674 ,        812 ,2023-02-08 ,107219.64
    2675 ,       1332 ,2023-12-14 , 28431.55
    2676 ,        573 ,2023-08-13 , 18446.33
    2677 ,       1960 ,2023-09-09 ,125636.41
    2678 ,       1936 ,2023-07-26 , 53491.56
    2679 ,        402 ,2023-05-18 , 41626.47
    2680 ,       1525 ,2023-11-13 , 99809.45
    2681 ,        864 ,2023-11-18 ,136588.52
    2682 ,        399 ,2023-12-16 , 23351.31
    2683 ,         29 ,2023-02-21 , 80076.02
    2684 ,        999 ,2023-03-17 ,159215.95
    2685 ,        401 ,2023-03-26 , 45523.6
    2686 ,       1071 ,2023-10-20 ,   355.64
    2687 ,         19 ,2023-07-13 , 99407.02
    2688 ,        426 ,2023-10-05 ,106836.46
    2689 ,        545 ,2023-10-21 ,173481.11
    2690 ,        235 ,2023-11-06 ,150326.36
    2691 ,       1150 ,2023-08-11 , 64799.22
    2692 ,       1645 ,2023-04-16 ,142953.81
    2693 ,       1379 ,2023-09-14 , 47435.69
    2694 ,        571 ,2023-08-11 ,112664.29
    2695 ,       1365 ,2023-10-08 , 34720.77
    2696 ,        987 ,2023-10-30 , 60305.44
    2697 ,        149 ,2023-10-25 ,165476.27
    2698 ,        987 ,2023-07-05 , 54455.57
    2699 ,       1885 ,2023-06-27 , 67708.23
    2700 ,        217 ,2023-03-19 ,149028.98
    2701 ,       1360 ,2023-08-17 ,174982.99
    2702 ,        629 ,2023-06-04 ,141110.52
    2703 ,        269 ,2023-04-07 , 74435.75
    2704 ,       1843 ,2023-06-20 ,138728.07
    2705 ,        472 ,2023-04-04 ,118442.85
    2706 ,       1057 ,2023-03-17 ,122858.32
    2707 ,       1508 ,2023-02-02 , 49699.42
    2708 ,       1402 ,2023-04-27 , 95534.07
    2709 ,       1808 ,2023-02-03 , 43310.21
    2710 ,       1396 ,2023-01-04 ,166737.78
    2711 ,        937 ,2023-10-28 , 32746.47
    2712 ,        418 ,2023-05-08 ,125259.04
    2713 ,       1351 ,2023-06-03 , 14567.62
    2714 ,       1521 ,2023-06-18 ,106689.69
    2715 ,        868 ,2023-10-29 , 73058.29
    2716 ,        882 ,2023-02-12 ,160852.12
    2717 ,       1559 ,2023-09-27 ,138435.95
    2718 ,       1344 ,2023-03-19 ,  7341.49
    2719 ,        564 ,2023-08-15 ,106431.63
    2720 ,        671 ,2023-03-15 ,168578.23
    2721 ,         80 ,2023-06-14 , 69883.41
    2722 ,        227 ,2023-10-25 , 21351.48
    2723 ,       1569 ,2023-03-06 , 69557.4
    2724 ,        607 ,2023-02-12 ,143935.1
    2725 ,         30 ,2023-11-28 ,  9705.26
    2726 ,        637 ,2023-01-08 , 39597.93
    2727 ,       1879 ,2023-12-31 ,136654.26
    2728 ,       1668 ,2023-09-16 , 70094.38
    2729 ,       1059 ,2023-07-27 ,132646.85
    2730 ,       1712 ,2023-08-21 , 79704.79
    2731 ,        591 ,2023-01-15 ,128046.35
    2732 ,        937 ,2023-09-30 , 14878.58
    2733 ,       1074 ,2023-06-21 ,156039.5
    2734 ,        779 ,2023-04-29 , 10497.08
    2735 ,        744 ,2023-01-13 ,140190.89
    2736 ,       1247 ,2023-09-10 ,151804.06
    2737 ,       1568 ,2023-02-15 ,  3913.13
    2738 ,        935 ,2023-04-30 , 46841.57
    2739 ,       1434 ,2023-09-23 ,144622.36
    2740 ,        614 ,2023-10-15 ,108728.57
    2741 ,       1665 ,2023-04-05 , 13119.26
    2742 ,       1600 ,2023-06-21 ,120358.55
    2743 ,       1834 ,2023-07-28 ,106971.04
    2744 ,       1363 ,2023-04-01 ,113830.91
    2745 ,       1643 ,2023-05-12 , 21973.49
    2746 ,        857 ,2023-09-27 ,105305.01
    2747 ,        755 ,2023-07-04 , 59131.81
    2748 ,       1103 ,2023-08-20 ,170576.34
    2749 ,       1571 ,2023-11-18 ,140817.94
    2750 ,         82 ,2023-12-21 ,136503.98
    2751 ,       1995 ,2023-09-29 , 10988.81
    2752 ,        992 ,2023-08-11 ,159859.39
    2753 ,        694 ,2023-10-15 , 62883.59
    2754 ,        992 ,2023-07-06 , 98024.29
    2755 ,       1115 ,2023-02-08 , 88404.93
    2756 ,        373 ,2023-11-15 ,139282.14
    2757 ,       1372 ,2023-08-15 ,159754.79
    2758 ,         35 ,2023-01-18 ,158052.86
    2759 ,        654 ,2023-06-26 , 27812.91
    2760 ,        721 ,2023-09-19 , 44470.29
    2761 ,       1735 ,2023-11-22 ,141435.86
    2762 ,        351 ,2023-11-30 , 18829.14
    2763 ,         85 ,2023-07-08 ,161105.34
    2764 ,        338 ,2023-03-16 ,127450.75
    2765 ,       1421 ,2023-03-01 , 61189.62
    2766 ,         75 ,2023-06-13 ,125496.36
    2767 ,       1090 ,2023-07-11 , 94411.64
    2768 ,         24 ,2023-01-17 , 11526.21
    2769 ,       1486 ,2023-10-09 ,105919.99
    2770 ,       1947 ,2023-08-20 ,135991.59
    2771 ,       1536 ,2023-04-20 , 86875.34
    2772 ,       1620 ,2023-03-05 , 93445.19
    2773 ,          7 ,2023-03-29 , 20547.68
    2774 ,       1518 ,2023-06-01 , 49586.39
    2775 ,         67 ,2023-09-17 ,  3272.44
    2776 ,        441 ,2023-03-22 ,111883.0
    2777 ,       1895 ,2023-01-18 , 59768.31
    2778 ,       1314 ,2023-10-01 , 69251.37
    2779 ,       1283 ,2023-07-06 ,109806.85
    2780 ,         72 ,2023-06-01 ,  3597.18
    2781 ,       1995 ,2023-06-10 ,106867.83
    2782 ,        376 ,2023-10-19 ,  2780.33
    2783 ,       1268 ,2023-03-06 , 55296.08
    2784 ,        889 ,2023-07-24 , 32114.78
    2785 ,       1050 ,2023-11-17 ,142296.81
    2786 ,       1309 ,2023-04-07 , 97948.2
    2787 ,          3 ,2023-12-22 , 33484.75
    2788 ,       1993 ,2023-10-21 , 88239.43
    2789 ,       1246 ,2023-09-12 , 85886.65
    2790 ,        416 ,2023-06-22 ,103092.66
    2791 ,        578 ,2023-04-08 , 73722.69
    2792 ,       1377 ,2023-02-09 , 21303.8
    2793 ,        830 ,2023-06-18 , 11772.75
    2794 ,        634 ,2023-10-09 ,162898.0
    2795 ,       1998 ,2023-03-19 , 18898.0
    2796 ,        926 ,2023-07-23 ,164454.16
    2797 ,        159 ,2023-04-01 , 17055.67
    2798 ,       1729 ,2023-11-02 , 35755.45
    2799 ,       1644 ,2023-10-16 , 67575.69
    2800 ,        217 ,2023-11-15 , 50396.5
    2801 ,        283 ,2023-04-27 , 99874.67
    2802 ,       1403 ,2023-05-30 , 81406.11
    2803 ,       1982 ,2023-11-15 ,  5609.63
    2804 ,         73 ,2023-02-23 , 17483.45
    2805 ,       1725 ,2023-10-11 , 87353.55
    2806 ,         87 ,2023-03-23 , 90342.79
    2807 ,       1833 ,2023-06-28 , 59660.96
    2808 ,        612 ,2023-03-13 , 77790.91
    2809 ,       1399 ,2023-01-18 ,157853.88
    2810 ,       1327 ,2023-08-20 , 79338.1
    2811 ,        736 ,2023-02-23 , 16533.73
    2812 ,       1608 ,2023-10-07 , 63189.44
    2813 ,        384 ,2023-10-14 , 93272.6
    2814 ,       1345 ,2023-08-10 , 22777.26
    2815 ,        578 ,2023-07-22 , 14868.59
    2816 ,        777 ,2023-09-27 , 65743.88
    2817 ,        765 ,2023-09-07 ,116575.63
    2818 ,       1523 ,2023-01-10 , 82655.21
    2819 ,        550 ,2023-11-22 , 85297.61
    2820 ,       1393 ,2023-04-20 , 11156.15
    2821 ,       1093 ,2023-11-09 , 64530.07
    2822 ,        457 ,2023-01-12 , 79628.41
    2823 ,       1415 ,2023-02-14 ,103118.11
    2824 ,         97 ,2023-11-23 , 94505.92
    2825 ,       1215 ,2023-06-17 , 89010.64
    2826 ,       1565 ,2023-06-20 ,   852.85
    2827 ,        237 ,2023-10-02 ,131731.75
    2828 ,         48 ,2023-03-24 , 39065.77
    2829 ,        543 ,2023-02-18 ,128253.0
    2830 ,       1486 ,2023-04-06 , 46015.95
    2831 ,          7 ,2023-06-07 ,101198.35
    2832 ,        380 ,2023-04-28 ,151093.82
    2833 ,         52 ,2023-09-07 , 91805.57
    2834 ,        428 ,2023-09-12 ,158091.85
    2835 ,       1475 ,2023-05-03 , 51184.69
    2836 ,       1884 ,2023-10-04 , 43243.97
    2837 ,        147 ,2023-09-27 ,103296.87
    2838 ,        219 ,2023-03-11 ,168289.9
    2839 ,         23 ,2023-07-08 , 98054.6
    2840 ,       1261 ,2023-06-15 , 86674.27
    2841 ,        708 ,2023-09-06 ,103863.43
    2842 ,        555 ,2024-01-01 ,126399.56
    2843 ,         98 ,2023-08-21 ,107234.52
    2844 ,       1600 ,2023-05-25 ,103600.05
    2845 ,       1248 ,2023-08-30 , 88309.88
    2846 ,        517 ,2023-10-29 , 15441.89
    2847 ,       1319 ,2023-11-18 , 53081.59
    2848 ,        345 ,2023-11-15 ,153051.65
    2849 ,       1954 ,2023-11-27 , 91724.59
    2850 ,        166 ,2023-08-25 ,146190.43
    2851 ,       1247 ,2023-02-18 , 56232.86
    2852 ,        490 ,2023-01-29 ,104183.74
    2853 ,        411 ,2023-08-11 , 42471.19
    2854 ,         23 ,2023-12-11 , 64132.77
    2855 ,       1229 ,2023-07-28 , 96858.09
    2856 ,       1999 ,2023-11-02 ,149994.44
    2857 ,        628 ,2023-12-07 ,166248.82
    2858 ,        827 ,2023-05-01 ,  7486.39
    2859 ,        930 ,2023-05-28 ,171720.98
    2860 ,        448 ,2023-09-26 , 65996.88
    2861 ,       1507 ,2023-08-07 ,118070.52
    2862 ,        247 ,2023-03-23 , 49597.21
    2863 ,       1845 ,2023-04-16 , 84534.82
    2864 ,       1234 ,2023-10-09 , 48914.76
    2865 ,        328 ,2023-12-15 , 10376.25
    2866 ,        438 ,2023-03-24 , 25845.57
    2867 ,        824 ,2023-05-20 ,105675.98
    2868 ,        630 ,2023-07-09 , 53761.46
    2869 ,        428 ,2023-12-12 ,  9857.81
    2870 ,       1110 ,2023-07-27 ,155798.23
    2871 ,        982 ,2023-10-14 ,136815.9
    2872 ,       1295 ,2023-04-24 , 20975.72
    2873 ,        764 ,2023-08-10 ,149699.28
    2874 ,        909 ,2023-07-15 ,133672.26
    2875 ,        625 ,2023-01-12 ,112611.08
    2876 ,        992 ,2023-12-20 , 70359.87
    2877 ,        900 ,2023-03-21 , 32336.3
    2878 ,       1205 ,2023-12-12 ,  1815.17
    2879 ,        310 ,2023-04-21 , 55283.02
    2880 ,        105 ,2023-03-27 ,170085.52
    2881 ,        491 ,2023-11-02 ,114338.55
    2882 ,         14 ,2023-02-22 , 71181.74
    2883 ,       1372 ,2023-07-30 ,143580.95
    2884 ,       1981 ,2023-03-20 , 79101.33
    2885 ,       1160 ,2023-08-09 , 26608.57
    2886 ,       1635 ,2023-02-17 ,  2195.26
    2887 ,       1829 ,2023-08-06 , 75414.73
    2888 ,        245 ,2023-07-03 , 44648.57
    2889 ,       1524 ,2023-02-22 , 11172.02
    2890 ,        319 ,2023-01-25 ,135439.49
    2891 ,        900 ,2023-08-10 ,107917.08
    2892 ,        649 ,2023-12-15 , 42319.09
    2893 ,       1035 ,2023-06-26 , 18746.79
    2894 ,        779 ,2023-03-24 ,144164.83
    2895 ,        371 ,2023-04-22 , 82366.39
    2896 ,       1884 ,2023-07-27 , 82508.65
    2897 ,       1287 ,2023-10-14 , 56205.09
    2898 ,       1293 ,2023-01-24 , 47056.49
    2899 ,       1090 ,2023-08-22 ,115019.62
    2900 ,        950 ,2023-06-01 ,130040.43
    2901 ,       1288 ,2023-08-08 , 25144.76
    2902 ,        439 ,2023-04-29 , 68435.78
    2903 ,       1138 ,2023-02-18 , 49017.18
    2904 ,        442 ,2023-08-25 ,139596.12
    2905 ,       1009 ,2023-12-28 , 91353.83
    2906 ,        339 ,2023-07-19 , 16465.95
    2907 ,        931 ,2023-03-17 , 60830.81
    2908 ,       1777 ,2023-02-21 , 13270.15
    2909 ,        878 ,2023-06-28 ,  9915.77
    2910 ,       1861 ,2023-08-12 , 80907.8
    2911 ,        783 ,2023-03-17 ,141604.57
    2912 ,        764 ,2023-02-09 ,150699.7
    2913 ,       1457 ,2023-06-12 , 70587.81
    2914 ,       1745 ,2023-10-11 ,109063.34
    2915 ,       1448 ,2023-08-17 ,124243.52
    2916 ,        264 ,2023-09-05 , 90229.13
    2917 ,         41 ,2023-08-26 , 72936.28
    2918 ,       1031 ,2023-01-07 ,159187.68
    2919 ,        802 ,2023-09-18 , 91191.89
    2920 ,       1593 ,2023-08-08 , 15200.78
    2921 ,       1914 ,2023-12-19 , 53220.46
    2922 ,        902 ,2023-05-07 , 77522.13
    2923 ,       1211 ,2023-03-20 ,156939.79
    2924 ,        805 ,2023-07-23 ,163993.78
    2925 ,        314 ,2023-04-09 ,  9250.04
    2926 ,       1231 ,2023-08-02 ,108906.3
    2927 ,       1382 ,2023-01-24 , 27916.81
    2928 ,        843 ,2023-06-13 , 47360.99
    2929 ,       1945 ,2023-04-23 , 64254.39
    2930 ,        309 ,2023-02-19 ,140808.88
    2931 ,       1873 ,2023-08-13 , 36756.79
    2932 ,       1731 ,2023-11-16 , 94443.2
    2933 ,         55 ,2023-08-05 ,126746.88
    2934 ,       1810 ,2023-08-04 , 58366.84
    2935 ,        743 ,2023-01-26 ,166241.7
    2936 ,       1864 ,2023-04-02 ,171972.52
    2937 ,       1479 ,2023-11-08 ,103521.41
    2938 ,       1912 ,2023-08-19 ,158945.07
    2939 ,        264 ,2023-08-25 , 46260.75
    2940 ,        315 ,2023-07-09 ,108496.25
    2941 ,        387 ,2023-02-18 ,109642.95
    2942 ,       1801 ,2023-09-14 ,135174.16
    2943 ,        803 ,2023-03-08 ,116913.52
    2944 ,        533 ,2023-06-17 ,153872.72
    2945 ,        811 ,2023-08-18 , 52609.4
    2946 ,       1891 ,2023-11-10 , 82065.24
    2947 ,         74 ,2023-11-30 ,118455.38
    2948 ,        265 ,2023-08-24 ,101761.61
    2949 ,       1579 ,2023-02-18 , 78066.44
    2950 ,       1536 ,2023-05-08 ,155569.88
    2951 ,        489 ,2023-04-26 ,115931.75
    2952 ,        869 ,2023-12-26 ,  4615.09
    2953 ,        507 ,2023-05-09 ,102311.36
    2954 ,       1113 ,2023-10-04 ,164865.55
    2955 ,       1398 ,2023-06-12 , 23919.55
    2956 ,       1235 ,2023-03-20 ,113409.26
    2957 ,        477 ,2023-04-06 , 77901.03
    2958 ,       1965 ,2023-08-10 , 10565.7
    2959 ,       1747 ,2023-03-07 , 15228.17
    2960 ,        635 ,2023-04-26 ,127268.64
    2961 ,         24 ,2023-02-15 ,166213.82
    2962 ,       1028 ,2023-09-19 ,129364.97
    2963 ,        760 ,2023-01-22 , 25032.87
    2964 ,       1179 ,2023-09-06 , 18027.58
    2965 ,        874 ,2023-04-16 ,142910.5
    2966 ,       1473 ,2023-05-05 , 23095.05
    2967 ,        413 ,2023-04-18 ,157459.18
    2968 ,        163 ,2023-09-13 , 55640.2
    2969 ,       1685 ,2023-03-31 , 92605.47
    2970 ,       1226 ,2023-03-11 , 58719.51
    2971 ,       1518 ,2023-04-27 , 21127.21
    2972 ,        280 ,2023-09-03 ,108584.46
    2973 ,        265 ,2023-12-14 ,142544.64
    2974 ,       1744 ,2023-03-19 ,162201.35
    2975 ,        133 ,2023-06-04 , 36121.6
    2976 ,        633 ,2023-06-24 , 36328.9
    2977 ,       1052 ,2023-07-28 ,123068.02
    2978 ,       1741 ,2023-07-28 , 32169.96
    2979 ,       1967 ,2023-11-14 , 49544.49
    2980 ,        136 ,2023-08-02 , 63526.02
    2981 ,       1273 ,2023-02-12 ,164813.64
    2982 ,       1667 ,2023-11-18 , 39319.16
    2983 ,       1177 ,2023-09-02 , 87954.13
    2984 ,        530 ,2023-02-24 ,  7228.57
    2985 ,       1652 ,2023-11-25 , 75728.53
    2986 ,        126 ,2023-12-30 ,162512.47
    2987 ,       1243 ,2023-10-31 , 94664.31
    2988 ,       1359 ,2023-02-17 , 48123.61
    2989 ,       1121 ,2023-10-19 ,149936.52
    2990 ,       1675 ,2023-06-16 ,  1122.39
    2991 ,       1143 ,2023-11-04 , 37237.0
    2992 ,       1871 ,2023-05-11 , 67976.52
    2993 ,        512 ,2023-02-20 , 60835.63
    2994 ,       1626 ,2023-03-30 ,138126.61
    2995 ,       1554 ,2023-02-22 ,159464.57
    2996 ,       1235 ,2023-05-15 ,103384.04
    2997 ,       1966 ,2023-04-17 , 23878.44
    2998 ,        889 ,2023-08-19 ,158716.33
    2999 ,        108 ,2023-06-30 , 55609.13
    3000 ,         52 ,2023-01-19 , 80963.21
    3001 ,       1500 ,2023-03-17 , 17668.19
    3002 ,        890 ,2023-02-28 ,  3332.17
    3003 ,        694 ,2023-03-15 ,134180.03
    3004 ,       1671 ,2023-10-30 ,162392.54
    3005 ,         73 ,2023-01-05 , 17230.65
    3006 ,        221 ,2023-06-11 ,173870.85
    3007 ,       1339 ,2023-07-13 , 58975.46
    3008 ,       1626 ,2023-04-06 ,123421.48
    3009 ,        845 ,2023-08-21 ,120192.96
    3010 ,        276 ,2023-10-08 , 66997.42
    3011 ,        899 ,2023-07-03 ,157247.58
    3012 ,       1234 ,2023-08-19 ,109768.07
    3013 ,       1141 ,2023-07-19 ,  3316.36
    3014 ,       1704 ,2023-11-14 , 90444.57
    3015 ,       1647 ,2023-04-16 , 37087.67
    3016 ,       1614 ,2023-07-26 ,166982.9
    3017 ,        107 ,2023-12-28 , 49437.44
    3018 ,        202 ,2023-05-27 ,136881.51
    3019 ,       1394 ,2023-02-23 , 65026.3
    3020 ,        890 ,2023-02-21 , 94027.22
    3021 ,       1943 ,2023-02-12 , 90276.8
    3022 ,       1852 ,2023-03-05 ,132954.86
    3023 ,       1503 ,2023-04-25 ,103313.53
    3024 ,       1855 ,2023-10-15 ,   749.43
    3025 ,       1797 ,2023-09-30 ,120696.32
    3026 ,       1833 ,2023-12-13 ,  3913.55
    3027 ,       1115 ,2023-06-06 , 20853.68
    3028 ,       1144 ,2023-05-08 ,  9358.47
    3029 ,       1924 ,2023-06-18 ,170654.32
    3030 ,        151 ,2023-01-01 ,167637.75
    3031 ,        683 ,2023-01-21 ,110082.35
    3032 ,         57 ,2023-06-23 ,148441.01
    3033 ,       1296 ,2023-09-26 , 70510.92
    3034 ,       1537 ,2023-08-06 ,  4650.59
    3035 ,       1637 ,2023-12-01 , 52031.37
    3036 ,        113 ,2023-09-21 , 28257.48
    3037 ,       1533 ,2023-11-23 , 10131.88
    3038 ,        716 ,2023-10-31 , 26245.76
    3039 ,        632 ,2023-05-27 , 12107.43
    3040 ,       1248 ,2023-09-18 , 93159.45
    3041 ,       1098 ,2023-08-25 ,  6454.35
    3042 ,         23 ,2023-09-03 , 54999.23
    3043 ,       1290 ,2023-09-10 , 98647.23
    3044 ,       1698 ,2023-11-19 ,  6393.48
    3045 ,         25 ,2023-01-06 , 94305.99
    3046 ,       1100 ,2023-03-03 , 25604.42
    3047 ,        130 ,2023-11-03 , 58526.83
    3048 ,       1866 ,2023-05-07 , 76938.99
    3049 ,       1489 ,2023-06-09 , 97143.05
    3050 ,       1518 ,2023-07-23 ,149440.76
    3051 ,       1524 ,2023-04-05 , 12853.53
    3052 ,        916 ,2023-06-24 ,133673.4
    3053 ,       1274 ,2023-05-29 ,115999.66
    3054 ,       1579 ,2023-03-27 , 94854.55
    3055 ,        453 ,2023-03-17 ,105297.77
    3056 ,        644 ,2023-07-05 ,119749.4
    3057 ,         96 ,2023-04-09 , 77961.67
    3058 ,        474 ,2023-12-28 , 53698.9
    3059 ,       1060 ,2023-12-25 ,164568.44
    3060 ,        577 ,2023-10-03 ,104048.72
    3061 ,       1912 ,2023-02-09 ,104781.97
    3062 ,        975 ,2023-05-31 , 21514.76
    3063 ,        208 ,2023-02-06 , 37289.29
    3064 ,       1709 ,2023-05-21 ,104657.28
    3065 ,        423 ,2023-07-24 ,104704.71
    3066 ,       1876 ,2023-01-14 ,140929.29
    3067 ,         97 ,2023-11-19 , 10555.33
    3068 ,       1582 ,2023-06-06 ,169366.17
    3069 ,       1469 ,2023-08-21 ,141182.86
    3070 ,       1835 ,2023-05-25 , 62516.68
    3071 ,        647 ,2023-10-23 , 17226.54
    3072 ,       1806 ,2023-05-20 ,129513.12
    3073 ,        330 ,2023-08-04 ,131213.99
    3074 ,       1442 ,2023-02-23 ,123219.27
    3075 ,       1353 ,2023-03-12 ,166123.75
    3076 ,       1267 ,2023-11-19 ,160282.22
    3077 ,        998 ,2023-06-18 , 38888.82
    3078 ,        297 ,2023-10-04 , 98607.52
    3079 ,         73 ,2023-05-26 ,  4701.0
    3080 ,       1225 ,2023-04-26 ,106251.85
    3081 ,       1236 ,2024-01-01 ,134208.85
    3082 ,       1856 ,2023-09-08 ,107339.13
    3083 ,        705 ,2023-10-27 ,114662.3
    3084 ,       1753 ,2023-04-18 ,150496.24
    3085 ,       1362 ,2023-12-21 , 93108.74
    3086 ,       1717 ,2023-08-11 ,127929.78
    3087 ,       1364 ,2023-09-09 ,134945.98
    3088 ,       1846 ,2023-04-09 , 11870.39
    3089 ,       1962 ,2023-01-19 , 85171.98
    3090 ,        308 ,2023-05-29 ,165109.41
    3091 ,       1039 ,2023-01-28 , 97185.97
    3092 ,       1111 ,2023-03-21 , 80749.51
    3093 ,       1046 ,2023-12-14 , 19040.21
    3094 ,        991 ,2023-08-15 , 99869.72
    3095 ,        629 ,2023-11-06 , 25328.11
    3096 ,        781 ,2023-07-04 , 49322.22
    3097 ,        998 ,2023-07-04 , 41072.41
    3098 ,        598 ,2023-10-13 , 37098.87
    3099 ,        229 ,2023-03-01 ,101905.23
    3100 ,        789 ,2023-01-11 ,159826.4
    3101 ,       1305 ,2023-08-19 ,111983.56
    3102 ,       1646 ,2023-08-14 ,163520.21
    3103 ,       1187 ,2023-01-25 ,139282.56
    3104 ,       1936 ,2023-03-28 ,171963.35
    3105 ,       1747 ,2023-10-07 ,158306.8
    3106 ,        837 ,2023-03-01 ,122598.11
    3107 ,       1657 ,2023-03-24 ,168886.02
    3108 ,        293 ,2023-06-19 , 99193.65
    3109 ,       1981 ,2023-04-23 , 44774.62
    3110 ,         34 ,2023-07-01 , 96784.43
    3111 ,        311 ,2023-07-24 ,131517.18
    3112 ,        273 ,2023-02-11 ,118507.12
    3113 ,        694 ,2023-07-15 ,138495.32
    3114 ,       1197 ,2023-09-10 ,115453.96
    3115 ,        672 ,2023-11-20 , 11987.13
    3116 ,        141 ,2023-05-20 , 67092.48
    3117 ,       1634 ,2023-01-07 ,153256.03
    3118 ,        488 ,2023-11-18 ,170850.84
    3119 ,       1209 ,2023-04-05 , 86717.6
    3120 ,        728 ,2023-01-30 , 23598.54
    3121 ,       1399 ,2023-07-02 , 30673.69
    3122 ,        955 ,2023-03-22 ,165287.11
    3123 ,       1246 ,2023-12-22 , 95500.25
    3124 ,        693 ,2023-06-15 ,168988.07
    3125 ,       1487 ,2023-12-13 ,158334.34
    3126 ,        262 ,2023-10-10 , 53228.67
    3127 ,       1581 ,2023-01-18 ,146222.66
    3128 ,         15 ,2023-05-19 ,   255.36
    3129 ,       1734 ,2023-01-27 ,111277.54
    3130 ,        623 ,2023-05-15 ,111577.39
    3131 ,        794 ,2023-11-07 , 38135.27
    3132 ,       1953 ,2023-07-26 , 81388.26
    3133 ,          6 ,2023-06-09 , 74873.51
    3134 ,         28 ,2023-04-21 , 86822.84
    3135 ,       1187 ,2023-06-09 , 34871.52
    3136 ,       1068 ,2023-11-21 ,114190.47
    3137 ,       1956 ,2023-04-03 ,  6844.81
    3138 ,        198 ,2023-07-22 ,  2408.99
    3139 ,         60 ,2023-07-23 , 33916.56
    3140 ,        105 ,2023-11-05 , 86571.82
    3141 ,       1756 ,2023-11-01 , 54504.84
    3142 ,       1353 ,2023-01-04 ,  3903.34
    3143 ,       1680 ,2023-10-11 ,125006.2
    3144 ,        919 ,2023-08-20 ,167137.66
    3145 ,       1644 ,2023-11-26 ,154746.5
    3146 ,        647 ,2023-08-27 ,138144.47
    3147 ,       1622 ,2023-11-21 , 70133.75
    3148 ,        391 ,2023-07-22 ,145787.57
    3149 ,        284 ,2023-05-29 , 19889.14
    3150 ,        254 ,2023-06-06 ,147451.01
    3151 ,       1431 ,2023-06-18 , 72405.08
    3152 ,        354 ,2023-06-18 ,163070.94
    3153 ,        761 ,2023-03-28 ,135450.21
    3154 ,        111 ,2023-10-17 , 79016.96
    3155 ,        380 ,2023-03-11 , 77194.22
    3156 ,        702 ,2023-03-20 ,106870.94
    3157 ,        666 ,2023-03-13 ,112473.73
    3158 ,        523 ,2023-08-20 ,103284.19
    3159 ,       1822 ,2023-01-13 , 62696.3
    3160 ,       1421 ,2023-06-22 , 86052.82
    3161 ,       1705 ,2023-06-22 , 35416.64
    3162 ,        356 ,2023-04-19 , 84264.04
    3163 ,       1273 ,2023-09-26 ,123195.32
    3164 ,       1903 ,2023-01-03 ,144074.4
    3165 ,        998 ,2023-12-19 ,106044.61
    3166 ,       1603 ,2023-04-14 ,117322.78
    3167 ,       1826 ,2023-01-18 , 57485.55
    3168 ,       1955 ,2023-10-08 ,105854.47
    3169 ,       1498 ,2023-12-18 , 38681.85
    3170 ,        298 ,2023-03-11 ,152414.33
    3171 ,       1161 ,2023-11-23 ,117123.07
    3172 ,       1588 ,2023-06-24 ,126063.57
    3173 ,       1175 ,2023-07-02 , 39984.87
    3174 ,       1883 ,2023-05-18 , 57600.81
    3175 ,       1783 ,2023-09-27 , 91850.78
    3176 ,       1281 ,2023-07-11 ,  5465.05
    3177 ,        730 ,2023-12-04 ,137916.28
    3178 ,       1157 ,2023-07-01 ,132404.76
    3179 ,        399 ,2023-08-03 ,153305.33
    3180 ,         72 ,2023-10-29 ,105004.01
    3181 ,        206 ,2023-04-01 , 33014.77
